open,high,low,close,volume,spread,real_volume
7421.154,7436.145,7357.28,7358.583,138406,1,484860
7359.235,7367.056,7340.985,7355.324,105341,1,385317
7355.324,7373.574,7349.458,7370.967,60705,1,202599
7370.967,7374.226,7314.262,7319.476,147421,1,462818
7319.476,7335.771,7308.396,7323.387,80627,1,255431
7322.735,7325.994,7265.379,7277.111,60142,1,193738
7295.361,7360.539,7287.539,7340.333,181761,1,553292
7340.333,7351.414,7317.521,7324.039,156355,1,507795
7324.039,7332.512,7286.887,7314.262,164802,1,534935
7314.262,7337.726,7312.959,7320.78,90775,1,298487
7320.128,7363.797,7308.396,7355.976,108216,1,375677
7355.976,7363.146,7339.682,7360.539,78204,1,262831
7360.539,7368.36,7338.378,7363.146,83577,1,279129
7363.797,7370.967,7344.244,7345.548,50699,1,184891
7345.548,7348.806,7325.994,7340.333,34955,1,121216
7331.208,7342.94,7283.629,7293.405,209406,1,584366
7293.405,7308.396,7238.656,7246.477,195721,1,605414
7246.477,7279.718,7231.486,7253.647,133055,1,417993
7253.647,7264.727,7245.174,7250.388,66176,1,208801
7251.04,7256.906,7217.147,7239.959,83733,1,278211
7239.959,7247.129,7218.451,7229.531,73924,1,259504
7228.879,7229.531,7205.415,7219.754,73837,1,271312
7219.102,7234.745,7213.236,7231.486,52166,1,179594
7231.486,7260.165,7224.969,7254.95,41850,1,134524
7275.807,7327.298,7275.155,7318.825,171131,1,481889
7319.476,7324.039,7285.584,7289.495,152727,1,437411
7290.146,7292.754,7260.816,7262.12,142045,1,408026
7262.12,7273.2,7250.388,7262.12,80378,1,244036
7261.468,7269.941,7255.602,7265.379,56376,1,171423
7264.727,7271.897,7246.477,7258.861,68519,1,212736
7258.861,7275.155,7250.388,7262.12,62433,1,207554
7261.468,7269.941,7249.084,7252.995,48107,1,158043
7252.995,7266.031,7246.477,7254.95,43485,1,144466
7254.95,7262.772,7253.647,7261.468,5898,1,23250
7261.468,7262.772,7215.192,7223.013,159423,1,456568
7222.361,7230.835,7184.558,7189.121,171078,1,512652
7189.772,7194.987,7159.791,7170.871,155134,1,499315
7171.523,7204.112,7169.567,7182.603,117403,1,392041
7181.951,7200.853,7179.996,7198.246,65244,1,219865
7197.594,7199.549,7165.005,7165.657,65782,1,212277
7165.005,7178.692,7138.282,7167.612,100762,1,340259
7166.96,7210.629,7163.701,7183.906,67437,1,228496
7183.906,7209.978,7172.174,7177.389,61426,1,199759
7176.737,7183.255,7168.264,7168.916,6368,1,28127
7200.853,7208.674,7141.541,7144.148,198792,1,580922
7144.148,7155.88,7112.863,7119.38,243321,1,756716
7120.032,7142.193,7109.604,7136.978,138168,1,441884
7136.327,7178.692,7130.461,7168.264,142016,1,438147
7167.612,7181.299,7148.059,7154.576,97895,1,300026
7154.576,7179.344,7153.925,7168.916,76256,1,247672
7168.264,7206.719,7166.308,7187.817,126372,1,417508
7187.165,7202.808,7177.389,7196.29,60153,1,197121
7195.638,7200.853,7181.299,7191.076,45224,1,160353
7191.076,7193.683,7176.085,7183.255,7058,1,30890
7172.174,7175.433,7115.47,7116.121,154296,1,433173
7116.121,7125.898,7103.086,7111.559,140634,1,417808
7111.559,7112.863,7062.676,7073.756,168904,1,556717
7073.756,7076.363,7052.247,7058.765,103589,1,371282
7058.765,7077.015,7055.506,7062.024,68040,1,228336
7062.024,7070.497,7047.033,7069.845,76502,1,247606
7069.845,7082.881,7062.024,7063.979,75820,1,241356
7064.631,7074.408,7054.854,7065.934,61412,1,212126
7065.934,7082.229,7064.631,7068.542,36802,1,131387
7068.542,7069.845,7049.64,7056.81,11115,1,44698
7065.283,7098.523,7052.899,7091.354,188598,1,546439
7091.354,7093.309,7060.068,7083.532,174609,1,549580
7083.532,7099.827,7070.497,7087.443,130784,1,414219
7087.443,7101.782,7076.363,7097.22,86351,1,275009
7096.568,7117.425,7092.006,7105.693,76358,1,264578
7105.693,7142.193,7099.827,7140.237,85657,1,306471
7140.237,7150.014,7132.416,7133.719,80406,1,273261
7134.371,7142.844,7131.112,7134.371,36942,1,129499
7133.719,7137.63,7123.291,7133.068,35275,1,124718
7133.719,7148.71,7125.246,7139.585,12684,1,46884
7118.077,7140.889,7099.175,7099.827,201662,1,575343
7099.175,7130.461,7097.22,7128.505,176770,1,555494
7129.157,7183.906,7127.853,7181.951,169027,1,559431
7181.951,7198.246,7174.782,7195.638,91744,1,324066
7195.638,7200.853,7181.951,7187.165,66178,1,244452
7187.165,7197.594,7176.737,7180.648,70366,1,244557
7181.299,7189.772,7175.433,7187.817,52533,1,184934
7187.817,7193.031,7173.478,7187.817,53281,1,177135
7187.817,7192.38,7176.085,7185.21,42023,1,148184
7185.862,7198.897,7184.558,7193.031,9714,1,45901
7169.567,7178.692,7146.103,7146.755,150513,1,443825
7147.407,7191.076,7142.193,7185.862,151555,1,459361
7185.862,7211.933,7179.996,7200.853,135887,1,446901
7200.853,7211.281,7185.21,7187.817,84605,1,281895
7187.165,7208.022,7183.906,7196.942,55343,1,179706
7197.594,7203.46,7175.433,7198.246,74106,1,262344
7198.246,7230.835,7197.594,7228.227,77965,1,271272
7228.879,7230.183,7215.192,7221.058,37683,1,121650
7221.058,7223.665,7202.808,7218.451,40432,1,133358
7218.451,7234.093,7217.799,7223.665,11287,1,45678
7217.799,7252.343,7217.147,7226.924,160694,1,458149
7227.576,7263.423,7226.272,7251.04,153338,1,455395
7251.691,7268.638,7237.352,7251.691,129776,1,421507
7251.691,7271.897,7231.486,7241.263,113911,1,387711
7241.263,7254.299,7226.272,7249.736,73201,1,236849
7249.736,7277.763,7242.567,7274.504,66170,1,203307
7274.504,7282.977,7265.379,7281.673,59570,1,189883
7282.325,7286.887,7271.245,7275.155,38336,1,124015
7274.504,7283.629,7267.986,7270.593,32560,1,122547
7269.941,7271.897,7255.602,7263.423,9116,1,43383
7285.584,7286.887,7242.567,7260.165,153898,1,453408
7260.165,7272.548,7238.004,7260.816,177330,1,523335
7260.165,7262.12,7209.978,7224.317,160360,1,526206
7224.317,7266.031,7211.933,7260.816,104001,1,360258
7261.468,7282.977,7258.209,7278.414,85818,1,288121
7277.763,7327.298,7272.548,7300.575,112947,1,371436
7299.923,7331.208,7298.62,7331.208,65414,1,217627
7330.557,7331.86,7316.869,7325.342,39284,1,130079
7324.691,7327.95,7316.869,7325.994,29019,1,95148
7326.646,7331.208,7319.476,7331.208,8889,1,37651
7314.914,7329.905,7296.664,7307.093,154593,1,425906
7306.441,7312.959,7264.075,7269.289,176434,1,533296
7269.941,7297.316,7263.423,7293.405,159513,1,496355
7294.057,7318.825,7275.155,7285.584,123915,1,384332
7284.932,7298.62,7273.2,7296.012,71040,1,217106
7295.361,7305.137,7284.932,7297.968,60933,1,185296
7297.968,7325.994,7286.887,7320.128,91079,1,295266
7320.128,7325.994,7290.798,7301.878,58124,1,192703
7301.878,7312.959,7296.012,7307.093,34829,1,118940
7306.441,7308.396,7286.887,7290.798,11143,1,44927
7319.476,7353.369,7304.486,7346.199,162410,1,467363
7346.199,7368.36,7333.164,7361.842,176925,1,514771
7361.842,7372.271,7351.414,7355.976,128099,1,425584
7356.628,7384.654,7355.976,7383.351,105129,1,367718
7383.351,7390.52,7366.405,7373.574,78653,1,265403
7372.922,7377.485,7358.583,7367.708,60077,1,204152
7367.056,7369.012,7314.914,7324.039,112521,1,403679
7324.039,7329.905,7311.655,7318.173,54610,1,189143
7317.521,7332.512,7281.021,7296.012,63945,1,237344
7296.012,7297.316,7264.075,7269.289,14421,1,56034
7277.763,7296.664,7247.781,7294.057,183110,1,528715
7294.057,7336.423,7293.405,7329.905,175421,1,584908
7330.557,7331.86,7305.137,7312.307,131729,1,448314
7312.307,7315.566,7288.191,7304.486,118634,1,393587
7305.137,7309.048,7286.887,7299.271,68451,1,222772
7299.923,7309.048,7284.28,7299.923,63699,1,199648
7299.271,7301.227,7285.584,7293.405,48378,1,181539
7292.754,7304.486,7288.843,7299.923,42634,1,138917
7299.271,7311.003,7292.754,7307.744,30072,1,95380
7307.744,7316.218,7306.441,7316.218,8430,1,33500
7288.843,7301.878,7266.031,7282.977,136481,1,357677
7282.977,7302.53,7271.245,7288.191,126792,1,359715
7288.191,7304.486,7256.906,7257.557,109872,1,351358
7257.557,7262.12,7238.004,7247.781,73907,1,241636
7247.781,7259.513,7241.263,7256.254,50663,1,160684
7256.254,7262.12,7249.736,7258.861,37635,1,115377
7258.861,7279.066,7258.209,7273.2,46041,1,155314
7273.2,7274.504,7252.343,7259.513,37683,1,118407
7260.165,7266.031,7255.602,7256.906,16274,1,50885
7256.906,7265.379,7255.602,7264.075,5990,1,30230
7388.565,7391.172,7308.396,7310.352,184643,1,541063
7310.352,7321.432,7286.887,7287.539,161289,1,511089
7287.539,7310.352,7278.414,7284.28,140670,1,446382
7284.28,7305.789,7275.807,7286.887,112509,1,380867
7286.236,7318.173,7281.021,7296.664,90829,1,295755
7296.012,7296.012,7270.593,7275.807,73693,1,214455
7275.807,7294.057,7267.986,7292.102,53768,1,181180
7292.754,7305.137,7286.887,7297.316,43804,1,139258
7297.316,7310.352,7294.709,7307.744,25444,1,85830
7307.744,7319.476,7307.093,7318.173,9177,1,34017
7299.923,7311.655,7277.763,7303.182,159196,1,447876
7303.182,7316.218,7293.405,7311.003,125038,1,385081
7311.003,7334.467,7275.155,7330.557,179723,1,583164
7330.557,7354.021,7323.387,7333.816,115105,1,366238
7333.816,7339.03,7322.084,7329.905,57483,1,187430
7330.557,7339.03,7309.7,7311.655,68501,1,225656
7312.307,7327.95,7305.789,7311.003,58583,1,192801
7311.003,7327.95,7308.396,7316.218,47472,1,157825
7316.218,7322.084,7303.182,7311.655,41545,1,137862
7312.307,7312.959,7298.62,7304.486,6829,1,24309
7301.895,7316.144,7289.589,7314.201,133411,1,422056
7314.201,7321.973,7296.066,7312.905,133761,1,425039
7312.905,7318.087,7279.226,7309.019,128386,1,453784
7309.019,7373.787,7273.397,7373.139,185958,1,617627
7373.139,7392.569,7355.652,7371.844,148755,1,493764
7371.844,7385.445,7338.165,7348.527,97189,1,309748
7348.527,7366.015,7336.869,7360.833,83703,1,269140
7360.833,7368.605,7347.88,7348.527,46050,1,133491
7348.527,7350.47,7323.268,7331.04,56810,1,173885
7331.04,7333.631,7296.066,7305.133,14189,1,67110
7279.874,7321.973,7270.159,7316.144,140379,1,437926
7315.496,7329.097,7305.781,7323.268,139197,1,450365
7322.62,7337.517,7320.03,7322.62,113828,1,379370
7322.62,7332.983,7309.667,7323.916,98479,1,294853
7323.916,7351.118,7322.62,7347.232,75637,1,239451
7347.232,7369.253,7338.812,7366.015,77824,1,245686
7366.015,7389.979,7362.776,7388.036,108283,1,362056
7388.036,7395.16,7376.377,7391.922,65112,1,201959
7391.274,7406.171,7380.911,7405.523,56525,1,169916
7404.875,7426.249,7404.228,7422.362,21487,1,88689
7384.15,7402.285,7366.662,7367.958,169855,1,490702
7367.958,7367.958,7325.211,7332.336,158991,1,525492
7332.983,7359.538,7330.393,7334.926,135882,1,436960
7334.926,7355.652,7329.097,7336.222,98077,1,332306
7336.869,7343.346,7316.144,7332.336,94340,1,329859
7332.336,7366.015,7331.04,7349.823,91528,1,321352
7349.175,7380.911,7349.175,7364.719,81170,1,285145
7364.719,7376.377,7360.833,7375.082,42778,1,144090
7375.082,7375.73,7336.222,7349.175,42312,1,134498
7349.175,7362.129,7345.937,7356.3,12546,1,52512
7364.072,7392.569,7358.89,7360.833,118619,1,318413
7360.833,7361.481,7296.713,7299.952,202228,1,631671
7299.952,7370.548,7298.656,7360.186,159331,1,484741
7360.186,7401.637,7359.538,7386.093,133574,1,420968
7385.445,7402.932,7360.833,7394.512,96459,1,295389
7394.512,7399.694,7354.357,7371.196,89325,1,283440
7371.844,7380.264,7358.89,7361.481,63388,1,187913
7362.129,7402.932,7360.833,7397.103,66904,1,225096
7397.103,7407.466,7360.833,7364.719,54182,1,170426
7364.072,7369.901,7353.709,7364.719,12360,1,45820
7352.413,7422.362,7340.755,7418.476,164443,1,501959
7417.829,7421.715,7391.922,7391.922,124499,1,400763
7391.922,7427.544,7391.274,7410.704,142803,1,452852
7411.352,7418.476,7386.74,7401.637,102253,1,342632
7401.637,7411.352,7398.398,7402.285,49038,1,155495
7401.637,7423.658,7398.398,7413.295,66206,1,215384
7413.943,7422.362,7406.818,7407.466,57697,1,193991
7407.466,7417.181,7403.58,7413.295,43201,1,146318
7412.647,7416.533,7400.989,7406.818,34149,1,114655
7406.818,7421.067,7406.818,7414.59,9958,1,37952
7379.616,7388.036,7341.403,7345.289,180418,1,542240
7345.289,7361.481,7323.916,7351.766,191316,1,617755
7352.413,7362.776,7342.698,7343.994,107309,1,328979
7343.994,7369.253,7340.108,7341.403,98162,1,312455
7340.755,7358.89,7332.983,7334.926,83267,1,275736
7334.279,7340.755,7321.325,7331.688,63534,1,209191
7331.688,7353.709,7321.973,7329.097,81073,1,278322
7328.449,7338.812,7310.962,7316.791,66938,1,233710
7317.439,7338.812,7304.485,7305.133,54971,1,194852
7305.781,7321.325,7303.838,7320.03,11708,1,46764
7298.009,7337.517,7294.123,7312.258,195774,1,576987
7312.258,7318.087,7260.444,7263.682,184259,1,644245
7263.682,7279.226,7222.878,7226.764,170890,1,594966
7227.412,7242.309,7221.583,7226.764,83988,1,284260
7226.764,7239.07,7194.381,7213.811,96579,1,335726
7214.459,7218.992,7209.277,7217.697,43603,1,152670
7217.697,7226.117,7204.096,7207.982,57056,1,181202
7207.334,7214.459,7195.676,7207.334,48544,1,166500
7206.686,7209.925,7195.676,7199.562,36596,1,113583
7199.562,7215.106,7198.914,7202.153,13243,1,49714
7207.334,7215.106,7182.722,7192.438,158224,1,458619
7193.085,7244.899,7192.438,7241.661,174183,1,544024
7241.661,7257.853,7221.583,7241.013,122543,1,412917
7241.661,7259.148,7240.366,7256.558,65677,1,222934
7256.558,7265.625,7242.956,7264.977,66199,1,224297
7264.977,7286.998,7264.33,7272.102,75322,1,264843
7272.749,7281.817,7264.977,7266.92,61142,1,217682
7266.273,7270.806,7252.671,7253.967,53595,1,192794
7253.967,7266.273,7250.728,7261.739,36319,1,119590
7262.387,7263.682,7251.376,7252.024,10274,1,47331
7234.537,7266.273,7233.241,7259.148,116983,1,347387
7258.501,7281.169,7234.537,7274.692,212450,1,679411
7274.692,7331.688,7262.387,7277.931,247959,1,898462
7277.283,7308.372,7274.692,7290.884,91871,1,286909
7290.884,7295.418,7277.283,7285.703,53353,1,184192
7285.703,7304.485,7279.226,7301.247,43890,1,145073
7300.599,7312.258,7296.713,7309.019,52121,1,166187
7309.019,7309.667,7298.009,7303.838,27796,1,86718
7303.838,7305.781,7295.418,7297.361,23506,1,76928
7297.361,7309.019,7292.827,7303.838,8270,1,34561
7291.532,7327.154,7290.237,7299.952,146744,1,418149
7299.304,7330.393,7285.703,7320.677,197195,1,601517
7320.03,7343.346,7315.496,7327.154,123011,1,381718
7327.154,7385.445,7322.62,7380.911,131976,1,441360
7380.911,7383.502,7329.745,7360.833,136874,1,523029
7360.833,7375.082,7359.538,7372.491,48522,1,153466
7371.844,7378.321,7360.186,7371.196,49949,1,153498
7371.196,7384.797,7367.958,7380.264,42724,1,130658
7380.911,7389.331,7367.958,7382.854,36561,1,109654
7382.854,7389.979,7377.673,7389.331,11813,1,41811
7366.015,7382.207,7351.766,7355.652,146241,1,413439
7355.652,7357.595,7305.781,7341.403,205137,1,647463
7342.051,7343.346,7312.905,7327.802,126689,1,424053
7327.802,7366.015,7326.506,7360.833,95320,1,290758
7361.481,7375.73,7353.061,7374.434,63220,1,214574
7373.787,7389.979,7365.367,7389.979,66360,1,217314
7389.331,7409.409,7387.388,7401.637,83582,1,275477
7400.989,7407.466,7393.217,7404.875,49369,1,162314
7404.228,7406.171,7391.922,7397.103,34373,1,114523
7397.103,7399.046,7386.093,7387.388,7304,1,28609
7384.15,7413.943,7356.947,7410.057,210330,1,590459
7410.057,7443.736,7402.932,7408.761,217908,1,700375
7409.409,7441.793,7390.626,7438.554,136988,1,405806
7439.202,7443.088,7417.181,7442.44,93022,1,310956
7441.793,7446.326,7416.533,7426.249,87673,1,303275
7426.249,7437.259,7416.533,7430.782,56267,1,196247
7430.135,7443.088,7421.067,7439.202,52882,1,154365
7440.497,7455.394,7410.057,7418.476,133975,1,433892
7418.476,7421.715,7388.036,7389.331,65801,1,229584
7389.331,7397.103,7382.854,7388.036,12705,1,40946
7367.958,7417.829,7361.481,7378.321,224764,1,610771
7378.321,7395.16,7361.481,7388.036,156593,1,446868
7388.036,7430.135,7378.968,7424.305,159582,1,489211
7423.658,7439.85,7373.787,7378.968,136888,1,459415
7379.616,7400.989,7354.357,7361.481,103808,1,337355
7362.129,7377.673,7354.357,7372.491,67015,1,189114
7371.844,7377.673,7354.357,7369.901,62077,1,192172
7369.253,7392.569,7360.833,7378.968,58815,1,178599
7378.968,7395.16,7372.491,7389.979,34173,1,109146
7389.979,7400.341,7387.388,7391.922,9763,1,37291
7385.445,7422.362,7384.15,7417.181,161892,1,443106
7417.181,7424.305,7393.217,7406.171,137948,1,410526
7406.171,7411.352,7383.502,7388.036,105435,1,338526
7388.683,7397.751,7355.652,7371.196,117928,1,388924
7370.548,7380.264,7356.3,7371.844,65837,1,215808
7371.844,7375.082,7353.061,7372.491,59715,1,190543
7372.491,7386.093,7364.719,7374.434,45250,1,145233
7375.082,7387.388,7373.787,7382.854,36964,1,116824
7382.854,7388.683,7370.548,7385.445,35279,1,116833
7385.445,7401.637,7384.15,7395.16,12443,1,48864
7415.238,7427.544,7397.751,7399.694,148480,1,409307
7399.694,7412.0,7386.093,7410.704,141399,1,410464
7410.704,7419.124,7395.16,7404.228,117058,1,338171
7403.58,7441.793,7393.217,7432.078,114140,1,347189
7432.725,7437.259,7421.067,7428.192,65021,1,206644
7428.192,7435.964,7419.772,7434.668,50218,1,157941
7435.316,7448.917,7426.896,7443.088,52911,1,150248
7443.088,7459.928,7439.85,7457.337,62897,1,203717
7457.985,7459.928,7446.326,7448.269,41045,1,137014
7448.269,7460.575,7446.326,7457.985,12552,1,50440
7428.192,7437.907,7416.533,7417.829,122631,1,344248
7417.181,7448.917,7412.0,7447.622,126471,1,376060
7446.974,7467.7,7445.679,7459.928,155046,1,496425
7459.928,7460.575,7442.44,7457.985,70667,1,241321
7458.632,7465.757,7444.383,7459.28,63713,1,203549
7459.28,7471.586,7455.394,7463.166,51806,1,185234
7463.166,7466.404,7446.974,7448.269,56823,1,185830
7448.917,7457.337,7441.793,7447.622,38730,1,135753
7448.269,7456.689,7442.44,7456.042,24915,1,78481
7455.394,7459.928,7449.565,7457.337,10052,1,38025
7441.145,7450.86,7402.285,7404.875,145152,1,412953
7405.523,7432.078,7402.932,7427.544,116106,1,350978
7427.544,7446.326,7416.533,7428.839,108721,1,344097
7429.487,7434.668,7404.875,7417.181,82324,1,271542
7417.181,7419.772,7395.16,7399.694,59821,1,193736
7399.694,7401.637,7370.548,7371.196,62732,1,193038
7371.844,7374.434,7355.004,7358.89,62479,1,205712
7358.89,7362.776,7345.289,7353.061,54258,1,178942
7353.061,7354.357,7341.403,7343.994,32751,1,114561
7343.346,7345.289,7325.211,7336.222,15232,1,65628
7338.165,7343.994,7299.952,7332.983,145924,1,428885
7332.336,7365.367,7331.04,7362.776,108264,1,346439
7362.776,7417.181,7360.833,7408.114,136833,1,476672
7408.114,7417.181,7399.046,7413.295,78837,1,276973
7413.295,7416.533,7361.481,7369.901,129374,1,492560
7370.548,7377.025,7334.926,7358.89,93176,1,313016
7359.538,7360.833,7339.46,7342.051,48466,1,141988
7342.051,7355.004,7340.755,7345.289,31520,1,87413
7344.641,7366.015,7343.346,7364.719,27246,1,83703
7365.367,7369.901,7345.937,7345.937,10529,1,36259
7345.289,7397.751,7345.289,7382.854,136034,1,372262
7383.502,7384.797,7332.336,7338.812,139220,1,408584
7338.165,7351.118,7319.382,7340.108,111564,1,307935
7340.108,7347.232,7316.791,7325.211,70577,1,196890
7325.859,7334.279,7305.133,7312.258,55744,1,158455
7312.258,7316.144,7301.247,7308.372,43201,1,128954
7309.019,7314.848,7303.19,7312.258,41344,1,135645
7311.61,7313.553,7303.838,7309.019,26218,1,80062
7308.372,7310.315,7296.066,7299.304,22649,1,73236
7299.952,7300.599,7288.294,7290.237,12583,1,44355
7282.465,7336.222,7279.874,7334.279,130609,1,359735
7334.279,7337.517,7299.952,7302.542,121099,1,349397
7302.542,7312.905,7288.941,7296.066,97287,1,282751
7296.713,7321.325,7287.646,7309.019,82535,1,250731
7308.372,7312.905,7290.884,7301.895,52849,1,167995
7301.895,7322.62,7298.009,7318.087,51344,1,166667
7317.439,7320.03,7299.952,7301.247,49448,1,151552
7301.247,7310.315,7300.599,7306.429,26383,1,93571
7305.781,7306.429,7283.76,7290.884,41277,1,145086
7290.237,7294.77,7286.998,7294.123,5680,1,20474
7303.838,7316.144,7285.703,7308.372,121705,1,331421
7308.372,7331.688,7305.133,7321.325,89286,1,255182
7320.677,7341.403,7316.144,7341.403,90741,1,292563
7341.403,7358.89,7340.755,7357.595,83969,1,261839
7356.947,7376.377,7347.232,7373.139,64621,1,193699
7372.491,7382.854,7368.605,7382.207,49886,1,155190
7382.207,7382.854,7371.196,7375.082,40980,1,131525
7375.082,7381.559,7371.844,7375.73,31979,1,104384
7375.73,7379.616,7371.196,7375.73,22735,1,77909
7376.377,7399.046,7374.434,7387.388,17493,1,64440
7377.74,7387.388,7311.488,7312.774,115569,1,346860
7312.774,7313.418,7206.0,7213.718,172922,1,599170
7213.075,7253.598,7186.703,7210.502,144490,1,494137
7210.502,7257.457,7209.216,7222.724,87799,1,327400
7222.724,7236.874,7212.432,7223.367,52190,1,184757
7222.724,7228.512,7198.924,7204.07,44886,1,155408
7204.713,7234.945,7201.497,7226.583,46412,1,144082
7226.583,7227.869,7216.935,7222.08,24519,1,79538
7222.08,7224.01,7209.859,7215.648,22047,1,72408
7215.005,7220.151,7201.497,7218.221,8565,1,33175
7216.291,7247.166,7197.638,7230.442,155552,1,418627
7230.442,7270.965,7229.799,7270.322,141738,1,403925
7269.679,7315.347,7269.035,7305.056,124423,1,381786
7304.413,7338.503,7301.84,7330.141,92895,1,301374
7330.141,7345.579,7323.066,7331.428,66234,1,209443
7330.785,7336.574,7315.347,7332.071,55555,1,184393
7332.714,7342.363,7327.568,7330.785,45246,1,153227
7330.785,7336.574,7326.925,7334.001,31753,1,100292
7334.001,7354.584,7328.212,7348.152,42949,1,136912
7348.152,7370.021,7348.152,7367.448,16652,1,62904
7338.503,7380.956,7335.93,7366.162,191902,1,491452
7366.162,7389.961,7353.94,7370.664,163436,1,431512
7370.664,7392.534,7314.061,7319.207,185826,1,535982
7318.563,7344.292,7297.337,7339.79,129913,1,387830
7339.146,7356.513,7328.855,7347.508,74947,1,234241
7347.508,7357.157,7335.93,7355.227,53865,1,165770
7355.227,7371.307,7342.363,7362.302,63418,1,197756
7362.302,7372.594,7354.584,7363.589,40125,1,129011
7363.589,7366.162,7355.227,7359.086,25163,1,79611
7359.086,7362.302,7348.152,7348.795,8605,1,31107
7352.011,7366.162,7317.92,7355.227,170970,1,438750
7355.87,7357.8,7324.996,7329.498,166120,1,440868
7328.855,7344.935,7301.196,7308.915,122525,1,379457
7308.915,7341.076,7304.413,7326.282,87070,1,253039
7326.282,7362.302,7321.779,7355.87,73218,1,241409
7355.87,7361.659,7328.855,7348.795,80110,1,249737
7348.795,7360.373,7343.006,7346.865,59306,1,182658
7346.865,7393.177,7341.076,7390.604,107083,1,358641
7391.247,7406.041,7382.242,7397.036,59542,1,189178
7396.393,7402.825,7367.448,7367.448,13976,1,49776
7367.448,7404.755,7355.87,7371.307,168713,1,445112
7371.951,7389.318,7359.729,7377.096,137014,1,376631
7377.096,7397.036,7356.513,7391.247,137654,1,428563
7390.604,7406.041,7368.091,7376.453,124712,1,391102
7376.453,7385.458,7366.805,7376.453,62237,1,201478
7376.453,7388.674,7362.946,7368.735,57066,1,185203
7369.378,7375.81,7348.152,7350.724,53562,1,175522
7350.724,7357.8,7334.644,7347.508,54813,1,167219
7347.508,7359.729,7342.363,7355.87,27209,1,82755
7355.227,7362.946,7348.152,7352.654,10701,1,36595
7347.508,7374.524,7326.925,7362.946,125871,1,332534
7362.946,7384.172,7332.714,7371.951,169423,1,455418
7371.951,7379.026,7299.267,7301.84,169559,1,526785
7302.483,7323.709,7297.337,7315.347,95817,1,299462
7315.347,7316.634,7275.468,7277.397,83685,1,269369
7277.397,7289.618,7266.463,7282.543,65900,1,231828
7281.9,7293.478,7274.824,7281.257,54657,1,165782
7280.613,7290.905,7274.181,7283.829,34761,1,108653
7283.829,7291.548,7281.257,7286.402,22524,1,73333
7285.759,7288.975,7280.613,7288.975,8371,1,34060
7298.624,7317.92,7278.04,7312.774,154412,1,393958
7312.131,7328.855,7296.051,7328.212,144748,1,381643
7327.568,7358.443,7326.925,7353.94,126130,1,369616
7353.94,7358.443,7335.287,7344.935,78100,1,239977
7344.935,7356.513,7337.86,7343.649,64264,1,198458
7343.006,7351.368,7337.217,7345.579,46770,1,141840
7345.579,7346.865,7325.639,7337.86,71761,1,245133
7337.86,7340.433,7326.925,7334.644,42825,1,148540
7334.644,7341.076,7327.568,7329.498,29660,1,99077
7330.141,7333.357,7317.92,7320.493,11861,1,45762
7306.342,7334.001,7299.267,7314.061,146748,1,397475
7314.704,7318.563,7279.97,7308.915,191170,1,549530
7308.915,7321.779,7287.046,7287.689,138261,1,407123
7287.689,7289.618,7246.523,7251.668,146371,1,471235
7251.668,7255.528,7209.216,7235.588,107347,1,377259
7236.231,7247.809,7230.442,7232.372,48987,1,165173
7232.372,7240.734,7213.718,7215.648,72450,1,243504
7216.291,7220.151,7195.708,7211.146,72305,1,263109
7210.502,7217.578,7197.638,7202.784,39731,1,123130
7202.784,7204.07,7189.276,7200.854,14658,1,46263
7209.859,7235.588,7204.07,7218.221,162042,1,410730
7218.864,7230.442,7166.763,7183.487,236357,1,653040
7183.487,7209.216,7170.623,7171.266,175986,1,510282
7171.266,7189.919,7169.336,7175.768,95240,1,302587
7175.768,7188.633,7169.979,7173.839,69442,1,225765
7174.482,7180.271,7153.256,7159.045,87778,1,284592
7159.045,7166.763,7142.964,7142.964,108955,1,337747
7142.964,7157.758,7142.964,7151.326,92768,1,258678
7151.969,7156.472,7131.386,7131.386,44280,1,133606
7132.029,7153.899,7130.1,7152.612,13973,1,52283
7169.336,7174.482,7146.18,7162.261,176791,1,459183
7162.261,7172.552,7135.889,7136.532,192630,1,536301
7136.532,7139.105,7102.441,7109.517,178957,1,609893
7110.16,7138.462,7109.517,7122.381,114143,1,371923
7121.738,7124.954,7105.657,7117.879,82879,1,274816
7117.235,7139.105,7115.306,7130.743,69639,1,223342
7131.386,7137.175,7119.165,7119.165,57934,1,182633
7119.808,7142.321,7115.306,7137.175,50636,1,168843
7137.818,7152.612,7130.743,7138.462,56062,1,182028
7138.462,7152.612,7135.889,7137.818,11460,1,34838
7139.748,7159.045,7131.386,7156.472,126333,1,314564
7155.829,7161.618,7133.959,7155.829,177066,1,505233
7156.472,7167.407,7140.391,7144.894,137306,1,420673
7145.537,7152.612,7132.673,7144.894,82555,1,270326
7144.894,7166.12,7137.175,7151.326,76416,1,252651
7151.969,7159.688,7144.894,7157.758,48208,1,147741
7158.401,7160.974,7127.527,7128.813,60231,1,192425
7128.17,7130.1,7110.16,7114.662,61673,1,210688
7114.662,7146.18,7113.376,7135.889,45962,1,153130
7135.246,7146.823,7133.959,7144.251,10376,1,33046
7146.18,7151.326,7103.728,7115.306,136393,1,373565
7114.662,7115.306,7091.507,7099.225,132627,1,366744
7099.868,7123.024,7096.652,7107.587,100530,1,270986
7107.587,7120.451,7103.084,7106.944,70503,1,193943
7107.587,7135.246,7103.728,7127.527,68733,1,212078
