ema_9,sma_20,sma_200,dist_sma_20,dist_sma_200,volume,rsi,band_width,atr_norm,target
0.0030219645545852547,0.0019544497511521097,0.03718430829538755,-0.0019544497511520117,0.0,14263,47.83500343845167,0.016354308957068624,0.006332061039031692,0
0.007564123470508166,0.007961076227768427,0.03718430829538755,-0.007961076227768475,0.0,241296,45.57625537117797,0.01797171950118652,0.006453858048884542,0
0.008644600949445858,0.01039511492329992,0.03718430829538755,-0.010395114923300015,0.0,193824,43.039135526926316,0.01989595257659551,0.006880260039828423,0
0.009366521319035925,0.012771092134516548,0.03718430829538755,-0.012771092134516469,0.0,174533,38.24945152988587,0.023177798600593293,0.007145348101826675,0
0.009953168912465449,0.015175561630539791,0.03718430829538755,-0.015175561630539812,0.0,104122,33.512535718192495,0.0270499792482198,0.007133352943758615,1
0.006197260938694216,0.012188110638742033,0.03718430829538755,-0.012188110638741994,0.0,100029,36.26945802928151,0.02926133978603982,0.006527447136573696,0
0.005953085973143812,0.01259789203008399,0.03718430829538755,-0.01259789203008391,0.0,75291,38.88888888888885,0.03138295710023441,0.0060259874869818195,1
0.00945881754439104,0.017578989615982588,0.03718430829538755,-0.01757898961598261,0.0,101373,35.95888577597738,0.035372681904748265,0.006368637326693204,1
0.00718089594113569,0.016207757561608194,0.03718430829538755,-0.01620775756160825,0.0,63970,13.626064563155282,0.03845236673781902,0.005429874191645275,1
0.007211218129603125,0.016974756227584153,0.03718430829538755,-0.016974756227584244,0.0,45530,13.409282386338745,0.041444250886014604,0.005248163338418317,1
0.007470775381649641,0.017821865947129645,0.03718430829538755,-0.01782186594712964,0.0,14738,12.882264985047541,0.04419435309045632,0.005190678247263203,2
0.0012844086345549233,0.010903786893668554,0.03718430829538755,-0.010903786893668449,0.0,220224,25.00015507819053,0.044779671909398244,0.005392239765286104,1
0.003020112260735619,0.012547802182149459,0.03718430829538755,-0.012547802182149551,0.0,201859,24.89645139470177,0.0461627731077054,0.005610672266513637,1
0.001266222675657236,0.01038027643149464,0.03718430829538755,-0.010380276431494686,0.0,141288,22.317603422222078,0.04710099989401263,0.005670873910196588,1
0.0020090621766855055,0.010110983526923967,0.03718430829538755,-0.010110983526924064,0.0,95215,24.528354886394396,0.044770736480885746,0.005527611293422831,1
-0.00015249739242684246,0.006538160727724174,0.03718430829538755,-0.006538160727724237,0.0,66529,33.50918196994989,0.04152380450052343,0.005222318154225312,1
0.0003363189405596323,0.005749213534011144,0.03718430829538755,-0.0057492135340112315,0.0,54827,36.182332557143276,0.03742126736732652,0.004884231954586081,0
-0.002093230857266981,0.0017520025346657864,0.03718430829538755,-0.0017520025346656957,0.0,63956,45.14302728684157,0.03356292574058692,0.004672575823530899,0
-0.0003038911681518819,0.0024704441605010174,0.03718430829538755,-0.002470444160501014,0.0,54509,47.02382007337429,0.029870646379857466,0.004605651184353487,0
0.001285476301668309,0.003139346617989869,0.03718430829538755,-0.0031393466179898315,0.0,42284,40.5406009558426,0.023041915396169427,0.004491579577655727,0
0.0028698508043931703,0.0043439116702241876,0.03718430829538755,-0.004343911670224081,0.0,9398,39.24419862723205,0.017520060051703805,0.004454011388946079,0
0.0039900689037426496,0.005581670254004134,0.03718430829538755,-0.005581670254004152,0.0,223184,44.2624311145171,0.014996623863116752,0.004202884538554717,0
0.008390978377442737,0.011042416548943779,0.03718430829538755,-0.011042416548943685,0.0,196749,35.422328954947744,0.0162117985832159,0.004651021734314429,0
0.011337321344733642,0.01565290704873412,0.03718430829538755,-0.015652907048734045,0.0,138368,31.94102025736872,0.020818994065481745,0.004920596622211294,1
0.011988993312058716,0.018103356791068892,0.03718430829538755,-0.018103356791068857,0.0,123681,30.805730675199342,0.02633756418344566,0.004973181653918121,2
0.009986176494425791,0.017248845156571324,0.03718430829538755,-0.017248845156571227,0.0,81411,18.852352323850198,0.02982584247457949,0.004522650883260076,2
0.005944497856643638,0.013516879175461405,0.03718430829538755,-0.013516879175461429,0.0,74139,25.956403070252122,0.031418786705542275,0.004323539121603738,2
0.004207760533381455,0.012000326331680133,0.03718430829538755,-0.012000326331680201,0.0,76488,24.3019919324654,0.03318907379877422,0.004160821993472911,2
0.003913472901387438,0.011804158593969216,0.03718430829538755,-0.01180415859396916,0.0,51059,24.716207071561385,0.034673607922217894,0.004087192107021785,2
9.425092610526598e-05,0.007377597160282745,0.03718430829538755,-0.007377597160282832,0.0,82873,27.989336008770678,0.03517046353796226,0.004570315912529471,1
0.0006964435159670934,0.0076259355676842056,0.03718430829538755,-0.007625935567684243,0.0,12837,27.83797594666258,0.03582641457805711,0.004601586041275144,1
-0.0005287915684157873,0.005498515926259717,0.03718430829538755,-0.00549851592625981,0.0,202228,24.362748405816376,0.03523790924780475,0.004892933598325366,1
-0.0023551850955466636,0.002556486890954668,0.03718430829538755,-0.0025564868909546405,0.0,187636,30.83361591967352,0.03468890511463039,0.005191794563970565,0
-0.0008799296439945259,0.0031695296720042343,0.03718430829538755,-0.003169529672004211,0.0,128301,31.444922884869086,0.03376351680288208,0.005288201098992758,0
-0.0015539654421198312,0.0015709861866399777,0.03718430829538755,-0.0015709861866399135,0.0,108603,35.88258217627531,0.032848880320730155,0.005379253872285575,0
0.0003817692468028877,0.0028626107774067933,0.03718430829538755,-0.0028626107774067677,0.0,78217,35.988318475253365,0.031227261140882666,0.005355605390866649,1
-0.001010380428297486,0.0005803219382582991,0.03718430829538755,-0.0005803219382583551,0.0,57125,48.09684481648414,0.02933402872658972,0.004939231553325039,0
0.006051648946754362,0.007949641750383929,0.03718430829538755,-0.00794964175038398,0.0,98094,43.71079193273532,0.026752284502972127,0.0051209738149382905,1
0.005076894047330249,0.007098214836921191,0.03718430829538755,-0.007098214836921135,0.0,61819,48.94373211159225,0.02393521438295101,0.005094582941608994,1
0.0032777522164089135,0.0051174204704653725,0.03718430829538755,-0.005117420470465454,0.0,51487,51.557252065690065,0.020695811350222946,0.005152276686062515,0
-0.0019672933026567696,-0.0012211655223681728,0.03718430829538755,0.0012211655223681537,0.0,13363,56.52159841693289,0.0170975910370867,0.005323560898034172,0
0.002939737827008848,0.0036550335747711493,0.03718430829538755,-0.0036550335747710526,0.0,179392,46.916733853264454,0.014090572011124753,0.005708713325688845,0
0.00683410242848792,0.008536646400656434,0.03718430829538755,-0.008536646400656527,0.0,192401,41.37120332242263,0.015439476234255328,0.006216660059884382,1
0.00420617495925546,0.006600419516399336,0.03718430829538755,-0.006600419516399307,0.0,109815,38.00008188148754,0.016632174968301824,0.005738620212868365,1
0.00930471188417914,0.01349571217820067,0.03718430829538755,-0.01349571217820063,0.0,131070,32.548257009420084,0.02063517600055669,0.006238739624604237,2
0.007364143543411084,0.01287827314793355,0.03718430829538755,-0.012878273147933633,0.0,92778,30.616849153803813,0.02369659866797693,0.0059353826051583665,1
0.006447772351617864,0.012897041067679194,0.03718430829538755,-0.0128970410676791,0.0,78948,26.146785858185552,0.026570555355630573,0.005650596182303513,2
0.003414692214831705,0.010098353511719171,0.03718430829538755,-0.010098353511719062,0.0,89721,30.562014271997455,0.028173180299225498,0.005673506792202704,2
-0.004005975494431158,0.0014736938463260074,0.03718430829538755,-0.0014736938463260358,0.0,97868,40.57700896691514,0.028184531161131173,0.006085994552015014,1
-0.0006302034181651095,0.004210259554429774,0.03718430829538755,-0.0042102595544298805,0.0,119476,39.66178248410497,0.028040264870342578,0.006308479254504251,0
0.0005933167570271181,0.005059293557116984,0.03718430829538755,-0.005059293557117089,0.0,15364,36.67305511230435,0.02806429328335188,0.006450202295420129,1
0.000553181859552998,0.004554832796787478,0.03718430829538755,-0.00455483279678745,0.0,257724,43.89138137774004,0.027657068494090418,0.006373785931136979,1
-0.0014368208719369724,0.0015896922114111423,0.03718430829538755,-0.0015896922114111446,0.0,157895,47.08422562202979,0.026093392995848355,0.006435689100936623,1
